question_id,question,answer_options,correct_choice,llm_response,llm_response_raw,used_sources,answer_source,conditions,retrieval_iterations,final_doc_count,final_sufficient,retrieval_history,retrieved_documents,final_confidence
9445,The UK refinement of Hannifin and Rajka criteria is used in the diagnosis of ____:,"{""A"": ""Atopic dermatitis"", ""B"": ""Nummular Eczema"", ""C"": ""Eczema Herpeticum"", ""D"": ""Contact dermatitis""}",A,A, A,,non_rag,,0,0,,,,
9449,The antihypeensive agent that should be avoided in young females and is used topically to treat alopecia is:,"{""A"": ""Hydralazine"", ""B"": ""Prazosin"", ""C"": ""Minoxidil"", ""D"": ""Indapamide""}",C,C, C,,non_rag,,0,0,,,,
9457,Growth phase of hair is,"{""A"": ""Anagen"", ""B"": ""Metagen"", ""C"": ""Telogen"", ""D"": ""None""}",A,A, A,,non_rag,,0,0,,,,
9458,A 3-year-old child has eczematous dermatitis on extensor surfaces. His mother has a history of Bronchial asthma. Diagnosis should be –,"{""A"": ""Atopic dermatitis"", ""B"": ""Contact dermatitis"", ""C"": ""Seborrhic dermatitis"", ""D"": ""Infantile eczematous dermatitis""}",A,A, A,,non_rag,,0,0,,,,
946,"A 32-year-old gravida 2 para 1 woman at 34 weeks gestation comes to your clinic complaining of sores in her mouth and on her genitals. She reports that the oral lesions appeared 4 days ago as multiple painful ulcers. She has experienced similar appearing lesions in the past, the first episode being 5 months ago. She reports that ulcerative lesions on her genitals are recurrent as well. The patient also complains of fatigue, blurry vision, joint aches, and tender areas on her legs. The patient is a Syrian refugee. This is her first time seeing a physician since her arrival in the United States 1 month ago. Previously, she had been living in a crowded refugee camp with limited food and water supplies. She is sexually active with her husband of 8 years. She admits that since leaving Syria, she has had feelings of guilt and sadness, which has affected her relationship with her husband. She is worried he may be cheating on her. The patient’s temperature is 37°C (98.7°F), blood pressure is 125/50 mmHg, and pulse is 82/min. On physical exam, you note ulcerations on the oral mucosa and vulva and erythematous nodules on both shins, which are tender upon palpation. An image of the patient’s eye exam is shown in Figure A. A base of one of the genital ulcers is scraped and stained and is negative for multinucleated giant cells under the microscope. Which of the following complications is this patient most likely to experience?","{""A"": ""Diffuse proliferative glomerulonephritis"", ""B"": ""Neonatal herpes"", ""C"": ""Pott disease"", ""D"": ""Sideroblastic anemia"", ""E"": ""Thrombosis""}",E,A, A,,non_rag,,0,0,,,,
9462,Helitrope rash is seen in:,"{""A"": ""SLE"", ""B"": ""Lichen Planus"", ""C"": ""Pitryiasis alba"", ""D"": ""Dermatomyositis""}",D,D, D,,non_rag,,0,0,,,,
9466,"A 35 year old sailor from a merchant ship that has been cruising the Caribbean presents to a clinician because of painful, flocculent masses in his groin. Physical examination demonstrates multiple enlarged, abscessed lymph nodes draining through the skin indolent sinuses. The sailor describes previously having a small papular lesion on his penis that spontaneously resolved. Which of the following is the most likely diagnosis?","{""A"": ""Condyloma acuminatum"", ""B"": ""Granuloma inguinale"", ""C"": ""Herpes virus infection"", ""D"": ""Lymphogranuloma venereum""}",D,D, D,,non_rag,,0,0,,,,
9468,The term erythroderma is applied when any inflammatory skin disease affects more than ___ of body surface area,"{""A"": ""70%"", ""B"": ""80%"", ""C"": ""90%"", ""D"": ""100%""}",C,C, C,,non_rag,,0,0,,,,
947,"A 24-year-old man presents to the emergency department with a rash. He states he has had a rash on his chest, face, arms, and legs for the past month. When his rash improves in one area, it seems to arise again in another. His temperature is 98.5°F (36.9°C), blood pressure is 133/65 mmHg, pulse is 80/min, respirations are 12/min, and oxygen saturation is 97% on room air. Physical exam is notable for the finding in Figure A which he states is pruritic. Which of the following is the best treatment for this patient?","{""A"": ""Lindane"", ""B"": ""Mupirocin"", ""C"": ""Penicillin"", ""D"": ""Permethrin"", ""E"": ""Triamcinolone""}",E,D, D,,non_rag,,0,0,,,,
9470,Ecthyma gangrenosum in a neutropenic patient is caused by which of the following organism?,"{""A"": ""Fungal infection"", ""B"": ""Pseudomonas aeruginosa"", ""C"": ""Staphylococcus"", ""D"": ""Streptococcus""}",B,B, B,,non_rag,,0,0,,,,
9472,40 yrs old diabetic patient presents with round lesions for 2 weeks on abdomen. HPE shows palisading granuloma. What is the diagnosis?,"{""A"": ""Granuloma annulare"", ""B"": ""Pemphigus erythematosus"", ""C"": ""Leprosy"", ""D"": ""Tinea""}",A,A, A,,non_rag,,0,0,,,,
9479,Immunoflourosence of pemphigus vulgaris shows?,"{""A"": ""Linear IgG in BMZ"", ""B"": ""Granular IgG in BMZ"", ""C"": ""Fish net appearance"", ""D"": ""IgA deposition in dermal papillae""}",C,C, C,,non_rag,,0,0,,,,
9486,"After 8 weeks of visit to female sex worker male patient develops painless ulcer over penis that bleeds on touch without any lymphadenopathy, diagnosis is?","{""A"": ""Primary Syphilis"", ""B"": ""Chanchroid"", ""C"": ""Herpes simplex virus"", ""D"": ""Donovanosis""}",D,A, A,,non_rag,,0,0,,,,
9490,Flaky paint appearance of skin is seen in?,"{""A"": ""Dermatitis"", ""B"": ""Pellagra"", ""C"": ""Marasmus"", ""D"": ""Kwashiorkor""}",D,D, D,,non_rag,,0,0,,,,
9492,The mode of inheritance of incontinentia pigment is –,"{""A"": ""Autosomal dominant"", ""B"": ""Autosomal recessive"", ""C"": ""X-linked dominant"", ""D"": ""X-linked recessive""}",C,C, C,,non_rag,,0,0,,,,
9498,M.C. type of cutaneous T.B. is -,"{""A"": ""lupus vulgaris"", ""B"": ""Scrofuloderma"", ""C"": ""T.B. verruca cutis"", ""D"": ""Erythema induratum""}",A,A, A,,non_rag,,0,0,,,,
95,"A 5-year-old boy is brought to the physician by his mother because of a 3-day history of low-grade fever and sore throat. This morning, she noticed a rash on his buttocks, hands, and feet. He does not have pruritus. His temperature is 38.3°C (100.9°F), pulse is 99/min, and blood pressure is 123/78 mm Hg. Physical examination shows oral vesicles. A photograph of the rash on the feet is shown. Which of the following is the most likely pathogen?","{""A"": ""Herpes simplex virus 1"", ""B"": ""Coxsackie A virus"", ""C"": ""Parvovirus B19"", ""D"": ""Epstein-Barr virus""}",B,B, B,,non_rag,,0,0,,,,
950,"A 41-year-old male presents to the dermatologist for new rashes on both elbows. He states that he first noticed them last week and has never had any similar rashes before. They feel slightly itchy but are otherwise not bothersome. The patient tried topical hydrocortisone for three days with some resolution, but when he stopped using the medication the rashes returned and worsened. He does not recall any unusual exposures to irritants or allergens. The patient has a past medical history of Hashimoto’s hypothyroidism, for which he takes levothyroxine. He had his appendix taken out at age 17 for appendicitis. His family history is notable for type I diabetes mellitus in his father. At this visit, the patient’s temperature is 98.8°F (37.1°C), blood pressure is 127/80 mmHg, pulse is 76/min, and respirations are 13/min. Cardiopulmonary and abdominal exams are normal, and the skin exam is notable for the findings in Figure A. Which of the following is most likely to be found in this patient?","{""A"": ""Beau\u2019s lines"", ""B"": ""Dry eyes"", ""C"": ""Pretibial myxedema"", ""D"": ""Nail pitting"", ""E"": ""Heliotrope sign""}",D,D, D,,non_rag,,0,0,,,,
9503,A 23 years old female patient presented with sever diffuse hair fall for last 1 month. She had a major accident with severe blood loss 5months back for which she had to be hospitalized for 1 month. She is very anxious that all her hair will fall. Most likely diagnosis is?,"{""A"": ""Alopecia aerate"", ""B"": ""Telogen effluvium"", ""C"": ""Anagen effluvium"", ""D"": ""Androgenetic alopecia""}",B,B, B,,non_rag,,0,0,,,,
9507,"Patient suffering from lesions over axilla, groin and trunk. Lesions show central clearing with surrounding papulovesicular margin progressively increasing at borders. Which will be the preferred investigation among the following?","{""A"": ""Wood's lamp examination"", ""B"": ""10% KOH mount"", ""C"": ""Skin biopsy"", ""D"": ""Patch testing""}",B,B, B,,non_rag,,0,0,,,,
951,"A 23-year-old man presents to his pediatrician for a wellness checkup. He has no complaints and states that he was recently hired as a construction worker. The patient has a past medical history of asthma and antisocial personality disorder. He is not currently taking any medications. He admits to smoking 1 pack of cigarettes per day. His temperature is 98.8°F (37.1°C), blood pressure is 127/78 mmHg, pulse is 70/min, respirations are 16/min, and oxygen saturation is 98% on room air. Physical exam is notable for the findings in Figure A. Which of the following is the diagnostic finding for this patient's most likely diagnosis?","{""A"": ""Biopsy demonstrating melanocyte destruction"", ""B"": ""Biopsy demonstrating perifollicular and perivascular inflammation and parakeratosis"", ""C"": ""KOH prep demonstrating mycelium strands and numerous spores"", ""D"": ""Physical exam and a finding of a herald patch"", ""E"": ""Physical exam and a finding of an annular lesion with scaling and a raised border""}",C,B, B,,non_rag,,0,0,,,,
9510,Commonest site of herpes Gestationis is?,"{""A"": ""Periumbilical region"", ""B"": ""Flanks of abdomen"", ""C"": ""Vulva"", ""D"": ""Infraorbital""}",A,A, A,,non_rag,,0,0,,,,
9514,Elderly man with long-standing mole over the face which is increasing in size and showing irregular border. Diagnosis:,"{""A"": ""Superficial spreading melanoma"", ""B"": ""Lentigo maligna"", ""C"": ""Acral melanoma"", ""D"": ""Nodular melanoma""}",B,B, B,,non_rag,,0,0,,,,
9516,One of the following is the t/t of choice for dermatitis herpetiformis:,"{""A"": ""Dapsone"", ""B"": ""Retinoids"", ""C"": ""Mtx"", ""D"": ""Corticosteroids""}",A,A, A,,non_rag,,0,0,,,,
952,"A 38-year-old homeless man presents to the emergency department for a rash. He states he has noticed the rash for the past several weeks and that it has not been improving. The patient has no history of medical care and no previous diagnoses. Review of systems is positive for a persistent dry cough and recent weight loss. His temperature is 100°F (37.8°C), blood pressure is 107/68 mmHg, pulse is 110/min, respirations are 16/min, and oxygen saturation is 98% on room air. Physical exam is notable for the finding in Figure A. Which of the following is the most likely diagnosis?","{""A"": ""Bacillary angiomatosis"", ""B"": ""Basal cell carcinoma"", ""C"": ""Condyloma acuminata"", ""D"": ""Condyloma lata"", ""E"": ""Human herpes virus 8""}",E,A, A,,non_rag,,0,0,,,,
9524,"An infant has papulovesicular lesions on palms, soles, face and trunk. The diagnosis would he","{""A"": ""Scabies"", ""B"": ""Atopic dermatitis"", ""C"": ""Uicaria"", ""D"": ""Seborrhoic dermatitis""}",A,A, A,,non_rag,,0,0,,,,
9526,'Herald patch' is seen in:,"{""A"": ""Pityriasis rosea"", ""B"": ""Pityriasis rubra pilaris"", ""C"": ""Pityriasis lichenoides et varioliformis acuta"", ""D"": ""Pityriasis alba""}",A,A, A,,non_rag,,0,0,,,,
953,"A 27-year-old man presents to his primary care physician for a skin rash that has recently developed and is very itchy. The patient has a past medical history of asthma, seasonal allergies, constipation, anxiety, and depression. His current medications include albuterol, fluticasone, diphenhydramine, fluoxetine, metformin, and clonazepam. His temperature is 99.5°F (37.5°C), blood pressure is 139/67 mmHg, pulse is 80/min, respirations are 13/min, and oxygen saturation is 98% on room air. Pulmonary exam is notable for mild wheezes and good air movement. Cardiac exam reveals a normal rate and rhythm. Dermatologic exam reveals the findings seen in Figure A. Which of the following best describes the most likely diagnosis?","{""A"": ""Acanthosis with parakeratotic scaling"", ""B"": ""Exogenous inflammation of the epidermis"", ""C"": ""Sexually transmitted dermatologic infection"", ""D"": ""Intercellular edema in the epidermis"", ""E"": ""Anti-hemidesmosome antibodies""}",D,D, D,,non_rag,,0,0,,,,
9531,"Mrs. X, Primigravida at 36weeks complains of generalized pruritis with increased intensity in soles. Diagnosis is","{""A"": ""Intrahepatic cholestasis of pregnancy"", ""B"": ""HELLP"", ""C"": ""Viral hepatitis"", ""D"": ""Acute fatty liver of pregnancy""}",A,A, A,,non_rag,,0,0,,,,
9534,Gottron's papules are seen in -,"{""A"": ""Dermatomyositis"", ""B"": ""Sarcoidosis"", ""C"": ""Scleroderma"", ""D"": ""Fungal infection""}",A,A, A,,non_rag,,0,0,,,,
9537,"""Herald patch"" is characteristic feature of -","{""A"": ""Pityriasis rubra pilaris"", ""B"": ""Psoriasis"", ""C"": ""Lichen planus"", ""D"": ""Pityriasis rosea""}",D,D, D,,non_rag,,0,0,,,,
954,"A 43-year-old man is asked to be seen in the hospital for a worsening rash. He was admitted to the hospital 3 days ago after a fall. His blood alcohol level at the time was 0.16%. Two days ago he noticed a rash forming on his legs. Since then, the rash has worsened. He denies pain or bleeding but endorses mild pruritis. His medical history is significant for alcohol abuse, intravenous drug use, and hepatitis C. He does not take any medications. The patient’s temperature is 99°F (37.2°C), blood pressure is 130/74 mmHg, pulse is 90/min, and respirations are 16/min. On physical examination, there is an abrasion on his right elbow and his right hip. There is no drainage or fluctuance. He has 1+ pitting edema of his bilateral lower extremities. The patient’s right leg is shown in Figure A, which is nearly identical to the left leg. There are also a few scattered violaceous papules on his buttocks. The appearance of the rash does not change with palpation. A skin biopsy is obtained, which reveals neutrophils perivascularly and within the vessel walls along with edema and fibrinoid necrosis. Immunofluorescence shows deposition of fibrinogen, C3, IgG, and IgM within the vessel walls. Which of the following is the most likely diagnosis?","{""A"": ""Cellulitis"", ""B"": ""Henoch-Schonlein purpura"", ""C"": ""Leukocytoclastic vasculitis"", ""D"": ""Sweet syndrome"", ""E"": ""Venous stasis""}",C,C, C,,non_rag,,0,0,,,,
